0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
PRJNA604849	SAMN13999902	WW_0060K	WW_0060K	0060K		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	I	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712554/SRR13712554_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712554/SRR13712554_2.fastq.gz	10733_4#79	ERP003620	ERS324322	ERR375083		Enterococcus faecium	9.0	412	United Kingdom	Human invasive infection	Hospital 19	R	S		genomes/gouliouris_2018_uk/ERR375083/ERR375083_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375083/ERR375083_2.fastq.gz
PRJNA604849	SAMN13999901	WW_0060J	WW_0060J	0060J		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726521/SRR13726521_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726521/SRR13726521_2.fastq.gz	10733_4#8	ERP003620	ERS324312	ERR375012		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 13	R	S		genomes/gouliouris_2018_uk/ERR375012/ERR375012_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375012/ERR375012_2.fastq.gz
PRJNA604849	SAMN13999901	WW_0060J	WW_0060J	0060J		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712569/SRR13712569_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712569/SRR13712569_2.fastq.gz	10733_4#81	ERP003620	ERS324650	ERR375085		Enterococcus faecium	9.0	412	United Kingdom	Human invasive infection	Hospital 28	R	S		genomes/gouliouris_2018_uk/ERR375085/ERR375085_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375085/ERR375085_2.fastq.gz
PRJNA604849	SAMN13999900	WW_0060I	WW_0060I	0060I		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726544/SRR13726544_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726544/SRR13726544_2.fastq.gz	10733_4#82	ERP003620	ERS324303	ERR375086		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 1	R	R		genomes/gouliouris_2018_uk/ERR375086/ERR375086_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375086/ERR375086_2.fastq.gz
PRJNA604849	SAMN13999900	WW_0060I	WW_0060I	0060I		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712548/SRR13712548_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712548/SRR13712548_2.fastq.gz	10733_4#83	ERP003620	ERS324544	ERR375087		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 22	R	S		genomes/gouliouris_2018_uk/ERR375087/ERR375087_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375087/ERR375087_2.fastq.gz
PRJNA604849	SAMN13999899	WW_0060B	WW_0060B	0060B		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726533/SRR13726533_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726533/SRR13726533_2.fastq.gz	10733_4#84	ERP003620	ERS324436	ERR375088	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	9.0	203	United Kingdom	Human invasive infection	Hospital 28	R	R	Downloaded		
PRJNA604849	SAMN13999899	WW_0060B	WW_0060B	0060B		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712540/SRR13712540_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712540/SRR13712540_2.fastq.gz	10733_4#85	ERP003620	ERS324340	ERR375089		Enterococcus faecium	2.0	323	United Kingdom	Human invasive infection	Hospital 40	R	R		genomes/gouliouris_2018_uk/ERR375089/ERR375089_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375089/ERR375089_2.fastq.gz
PRJNA604849	SAMN13999898	WW_0060C	WW_0060C	0060C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726529/SRR13726529_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726529/SRR13726529_2.fastq.gz	10733_4#86	ERP003620	ERS324592	ERR375090		Enterococcus faecium	9.0	203	United Kingdom	Human invasive infection	Hospital 17	R	S		genomes/gouliouris_2018_uk/ERR375090/ERR375090_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375090/ERR375090_2.fastq.gz
PRJNA604849	SAMN13999898	WW_0060C	WW_0060C	0060C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712527/SRR13712527_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712527/SRR13712527_2.fastq.gz	10733_4#87	ERP003620	ERS324546	ERR375091		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 22	R	S		genomes/gouliouris_2018_uk/ERR375091/ERR375091_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375091/ERR375091_2.fastq.gz
PRJNA604849	SAMN13999897	WW_0053M	WW_0053M	0053M		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	S	R	S	R	S	S	genomes/zaheer_2020_alberta/SRR13725717/SRR13725717_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725717/SRR13725717_2.fastq.gz	10733_4#88	ERP003620	ERS324267	ERR375092		Enterococcus faecium	9.0	203	United Kingdom	Human invasive infection	Hospital 41	R	R		genomes/gouliouris_2018_uk/ERR375092/ERR375092_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375092/ERR375092_2.fastq.gz
PRJNA604849	SAMN13999897	WW_0053M	WW_0053M	0053M		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	S	R	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712568/SRR13712568_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712568/SRR13712568_2.fastq.gz	10733_4#89	ERP003620	ERS324632	ERR375093		Enterococcus faecium	9.0	203	United Kingdom	Human invasive infection	Hospital 8	R	S		genomes/gouliouris_2018_uk/ERR375093/ERR375093_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375093/ERR375093_2.fastq.gz
PRJNA604849	SAMN13999896	WW_0138A	WW_0138A	0138A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	I	S	S	genomes/zaheer_2020_alberta/SRR13726550/SRR13726550_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726550/SRR13726550_2.fastq.gz	10733_4#9	ERP003620	ERS324662	ERR375013		Enterococcus faecium	1.0	80	United Kingdom	Human invasive infection	Hospital 20	R	S		genomes/gouliouris_2018_uk/ERR375013/ERR375013_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375013/ERR375013_2.fastq.gz
PRJNA604849	SAMN13999896	WW_0138A	WW_0138A	0138A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	I	S	S	genomes/zaheer_2020_alberta/SRR13712521/SRR13712521_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712521/SRR13712521_2.fastq.gz	10733_4#90	ERP003620	ERS324245	ERR375094		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 12	R	S		genomes/gouliouris_2018_uk/ERR375094/ERR375094_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375094/ERR375094_2.fastq.gz
PRJNA604849	SAMN13999895	WW_0137D	WW_0137D	0137D		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726510/SRR13726510_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726510/SRR13726510_2.fastq.gz	10733_4#91	ERP003620	ERS324636	ERR375095	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 1	R	R	Downloaded		
PRJNA604849	SAMN13999895	WW_0137D	WW_0137D	0137D		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712516/SRR13712516_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712516/SRR13712516_2.fastq.gz	10733_4#93	ERP003620	ERS324622	ERR375097		Enterococcus faecium	9.0	192	United Kingdom	Human invasive infection	Hospital 4	R	R		genomes/gouliouris_2018_uk/ERR375097/ERR375097_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375097/ERR375097_2.fastq.gz
PRJNA604849	SAMN13999894	WW_0137B	WW_0137B	0137B		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	R	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712517/SRR13712517_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712517/SRR13712517_2.fastq.gz	10733_4#95	ERP003620	ERS324321	ERR375099		Enterococcus faecium	1.0	1030	United Kingdom	Human invasive infection	Hospital 19	R	R		genomes/gouliouris_2018_uk/ERR375099/ERR375099_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375099/ERR375099_2.fastq.gz
PRJNA604849	SAMN13999894	WW_0137B	WW_0137B	0137B		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	R	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726558/SRR13726558_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726558/SRR13726558_2.fastq.gz	10733_4#96	ERP003620	ERS324696	ERR375100	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	132	United Kingdom	Human invasive infection	Hospital 8	R	R	Downloaded		
PRJNA604849	SAMN13999893	WW_0134M	WW_0134M	0134M		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13725714/SRR13725714_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725714/SRR13725714_2.fastq.gz	10733_5#1	ERP003620	ERS324285	ERR375101		Enterococcus faecium	1.0	431	United Kingdom	Human invasive infection	Hospital 4	R	R		genomes/gouliouris_2018_uk/ERR375101/ERR375101_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375101/ERR375101_2.fastq.gz
PRJNA604849	SAMN13999893	WW_0134M	WW_0134M	0134M		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13712557/SRR13712557_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712557/SRR13712557_2.fastq.gz	10733_5#11	ERP003620	ERS324347	ERR375111		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 9	R	S		genomes/gouliouris_2018_uk/ERR375111/ERR375111_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375111/ERR375111_2.fastq.gz
PRJNA604849	SAMN13999892	WW_0134K	WW_0134K	0134K		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13725686/SRR13725686_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725686/SRR13725686_2.fastq.gz	10733_5#12	ERP003620	ERS324233	ERR375112		Enterococcus faecium	1.0	132	United Kingdom	Human invasive infection	Hospital 1	R	R		genomes/gouliouris_2018_uk/ERR375112/ERR375112_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375112/ERR375112_2.fastq.gz
PRJNA604849	SAMN13999892	WW_0134K	WW_0134K	0134K		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712586/SRR13712586_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712586/SRR13712586_2.fastq.gz	10733_5#14	ERP003620	ERS324232	ERR375114		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 1	R	R		genomes/gouliouris_2018_uk/ERR375114/ERR375114_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375114/ERR375114_2.fastq.gz
PRJNA604849	SAMN13999891	WW_0134J	WW_0134J	0134J		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13725701/SRR13725701_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725701/SRR13725701_2.fastq.gz	10733_5#15	ERP003620	ERS324260	ERR375115		Enterococcus faecium	3.0	1041	United Kingdom	Human invasive infection	Hospital 28	S	S		genomes/gouliouris_2018_uk/ERR375115/ERR375115_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375115/ERR375115_2.fastq.gz
PRJNA604849	SAMN13999891	WW_0134J	WW_0134J	0134J		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13712506/SRR13712506_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712506/SRR13712506_2.fastq.gz	10733_5#16	ERP003620	ERS324240	ERR375116	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 24	R	S	Downloaded		
PRJNA604849	SAMN13999890	WW_0134I	WW_0134I	0134I		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712525/SRR13712525_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712525/SRR13712525_2.fastq.gz	10733_5#18	ERP003620	ERS324628	ERR375118		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 7	R	R		genomes/gouliouris_2018_uk/ERR375118/ERR375118_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375118/ERR375118_2.fastq.gz
PRJNA604849	SAMN13999890	WW_0134I	WW_0134I	0134I		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13725712/SRR13725712_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725712/SRR13725712_2.fastq.gz	10733_5#20	ERP003620	ERS324627	ERR375120		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 7	R	S		genomes/gouliouris_2018_uk/ERR375120/ERR375120_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375120/ERR375120_2.fastq.gz
PRJNA604849	SAMN13999889	WW_0125I	WW_0125I	0125I		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13726506/SRR13726506_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726506/SRR13726506_2.fastq.gz	10733_5#21	ERP003620	ERS324337	ERR375121		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 39	R	S		genomes/gouliouris_2018_uk/ERR375121/ERR375121_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375121/ERR375121_2.fastq.gz
PRJNA604849	SAMN13999889	WW_0125I	WW_0125I	0125I		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	R	S	genomes/zaheer_2020_alberta/SRR13712500/SRR13712500_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712500/SRR13712500_2.fastq.gz	10733_5#22	ERP003620	ERS324253	ERR375122		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 14	R	S		genomes/gouliouris_2018_uk/ERR375122/ERR375122_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375122/ERR375122_2.fastq.gz
PRJNA604849	SAMN13999888	WW_0124C	WW_0124C	0124C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	S	S	S	S	S	I	S	S	genomes/zaheer_2020_alberta/SRR13726535/SRR13726535_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726535/SRR13726535_2.fastq.gz	10733_5#24	ERP003620	ERS324372	ERR375124		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 12	R	S		genomes/gouliouris_2018_uk/ERR375124/ERR375124_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375124/ERR375124_2.fastq.gz
PRJNA604849	SAMN13999888	WW_0124C	WW_0124C	0124C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	S	S	S	S	S	I	S	S	genomes/zaheer_2020_alberta/SRR13712524/SRR13712524_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712524/SRR13712524_2.fastq.gz	10733_5#28	ERP003620	ERS324229	ERR375128		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 1	R	S		genomes/gouliouris_2018_uk/ERR375128/ERR375128_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375128/ERR375128_2.fastq.gz
PRJNA604849	SAMN13999887	WW_0124A	WW_0124A	0124A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726525/SRR13726525_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726525/SRR13726525_2.fastq.gz	10733_5#29	ERP003620	ERS324634	ERR375129		Enterococcus faecium	9.0	192	United Kingdom	Human invasive infection	Hospital 8	R	R		genomes/gouliouris_2018_uk/ERR375129/ERR375129_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375129/ERR375129_2.fastq.gz
PRJNA604849	SAMN13999887	WW_0124A	WW_0124A	0124A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712571/SRR13712571_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712571/SRR13712571_2.fastq.gz	10733_5#30	ERP003620	ERS324398	ERR375130		Enterococcus faecium	1.0	18	United Kingdom	Human invasive infection	Hospital 9	R	S		genomes/gouliouris_2018_uk/ERR375130/ERR375130_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375130/ERR375130_2.fastq.gz
PRJNA604849	SAMN13999886	WW_0117L	WW_0117L	0117L		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13725700/SRR13725700_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725700/SRR13725700_2.fastq.gz	10733_5#31	ERP003620	ERS324661	ERR375131		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 37	R	R		genomes/gouliouris_2018_uk/ERR375131/ERR375131_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375131/ERR375131_2.fastq.gz
PRJNA604849	SAMN13999886	WW_0117L	WW_0117L	0117L		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712502/SRR13712502_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712502/SRR13712502_2.fastq.gz	10733_5#33	ERP003620	ERS324630	ERR375133		Enterococcus faecium	9.0	192	United Kingdom	Human invasive infection	Hospital 7	R	R		genomes/gouliouris_2018_uk/ERR375133/ERR375133_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375133/ERR375133_2.fastq.gz
PRJNA604849	SAMN13999885	WW_0117K	WW_0117K	0117K		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	R	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13725704/SRR13725704_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13725704/SRR13725704_2.fastq.gz	10733_5#34	ERP003620	ERS324574	ERR375134		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 7	R	S		genomes/gouliouris_2018_uk/ERR375134/ERR375134_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375134/ERR375134_2.fastq.gz
PRJNA604849	SAMN13999885	WW_0117K	WW_0117K	0117K		Enterococcus faecalis	Canada/Alberta	Calgary	51.0447° N, 114.0719° W	WW	S	S	S	I	R	S	R	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712579/SRR13712579_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712579/SRR13712579_2.fastq.gz	10733_5#35	ERP003620	ERS324587	ERR375135		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 12	R	S		genomes/gouliouris_2018_uk/ERR375135/ERR375135_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375135/ERR375135_2.fastq.gz
PRJNA604849	SAMN13999884	WW_0147K	WW_0147K	0147K		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726517/SRR13726517_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726517/SRR13726517_2.fastq.gz	10733_5#36	ERP003620	ERS324594	ERR375136		Enterococcus faecium	2.0	280	United Kingdom	Human invasive infection	Hospital 17	R	R		genomes/gouliouris_2018_uk/ERR375136/ERR375136_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375136/ERR375136_2.fastq.gz
PRJNA604849	SAMN13999884	WW_0147K	WW_0147K	0147K		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712542/SRR13712542_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712542/SRR13712542_2.fastq.gz	10733_5#37	ERP003620	ERS324620	ERR375137		Enterococcus faecium	9.0	192	United Kingdom	Human invasive infection	Hospital 42	R	S		genomes/gouliouris_2018_uk/ERR375137/ERR375137_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375137/ERR375137_2.fastq.gz
PRJNA604849	SAMN13999883	WW_0147J	WW_0147J	0147J		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726534/SRR13726534_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726534/SRR13726534_2.fastq.gz	10733_5#38	ERP003620	ERS324250	ERR375138		Enterococcus faecium	1.0	117	United Kingdom	Human invasive infection	Hospital 24	R	S		genomes/gouliouris_2018_uk/ERR375138/ERR375138_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375138/ERR375138_2.fastq.gz
PRJNA604849	SAMN13999883	WW_0147J	WW_0147J	0147J		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712538/SRR13712538_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712538/SRR13712538_2.fastq.gz	10733_5#40	ERP003620	ERS324503	ERR375140		Enterococcus faecium	1.0	64	United Kingdom	Human invasive infection	Hospital 37	R	S		genomes/gouliouris_2018_uk/ERR375140/ERR375140_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375140/ERR375140_2.fastq.gz
PRJNA604849	SAMN13999882	WW_0148A	WW_0148A	0148A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726537/SRR13726537_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726537/SRR13726537_2.fastq.gz	10733_5#42	ERP003620	ERS324256	ERR375142		Enterococcus faecium	1.0	1477	United Kingdom	Human invasive infection	Hospital 28	R	R		genomes/gouliouris_2018_uk/ERR375142/ERR375142_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375142/ERR375142_2.fastq.gz
PRJNA604849	SAMN13999882	WW_0148A	WW_0148A	0148A		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	S	I	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712553/SRR13712553_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712553/SRR13712553_2.fastq.gz	10733_5#43	ERP003620	ERS324586	ERR375143		Enterococcus faecium	1.0	17	United Kingdom	Human invasive infection	Hospital 12	R	R		genomes/gouliouris_2018_uk/ERR375143/ERR375143_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375143/ERR375143_2.fastq.gz
PRJNA604849	SAMN13999881	WW_0147C	WW_0147C	0147C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13726513/SRR13726513_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13726513/SRR13726513_2.fastq.gz	10733_5#44	ERP003620	ERS324238	ERR375144		Enterococcus faecium	1.0	440	United Kingdom	Human invasive infection	Hospital 36	R	R		genomes/gouliouris_2018_uk/ERR375144/ERR375144_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375144/ERR375144_2.fastq.gz
PRJNA604849	SAMN13999881	WW_0147C	WW_0147C	0147C		Enterococcus faecalis	Canada/Alberta	Medicine Hat	50.0421° N, 110.7197° W	WW	S	S	S	R	R	S	S	S	S	R	S	S	genomes/zaheer_2020_alberta/SRR13712560/SRR13712560_1.fastq.gz	genomes/zaheer_2020_alberta/SRR13712560/SRR13712560_2.fastq.gz	10733_5#45	ERP003620	ERS324619	ERR375145		Enterococcus faecium	2.0	280	United Kingdom	Human invasive infection	Hospital 42	R	R		genomes/gouliouris_2018_uk/ERR375145/ERR375145_1.fastq.gz	genomes/gouliouris_2018_uk/ERR375145/ERR375145_2.fastq.gz
